Data,t0,t1,t2,t3
2023-07-12,72.5,68.0,50.0,46.0
2023-07-13,72.0,67.5,49.5,45.5
2023-07-14,72.0,67.0,50.0,45.5
2023-07-17,67.0,62.0,46.0,42.0
2023-07-18,65.5,60.5,45.0,41.0
2023-07-19,64.5,59.5,44.5,40.5
2023-07-20,66.0,61.5,45.0,40.5
2023-07-21,88.0,84.5,61.0,58.0
2023-07-24,87.5,84.5,59.5,56.5
2023-07-25,89.0,86.0,61.5,58.5
2023-07-26,89.5,86.5,62.0,59.0
2023-07-27,88.5,84.0,60.0,57.5
2023-07-28,84.0,78.0,58.0,53.0
2023-07-31,83.0,76.5,57.0,52.0
2023-08-01,83.0,76.5,57.0,52.0
2023-08-02,82.0,75.5,57.0,52.0
2023-08-03,81.0,75.5,55.5,50.5
2023-08-04,71.5,66.5,48.0,43.0
2023-08-07,72.0,67.5,48.5,43.5
2023-08-08,71.0,66.5,47.5,42.5
2023-08-09,71.5,67.0,48.0,43.0
2023-08-10,70.0,65.0,47.5,42.5
2023-08-11,75.5,71.0,51.0,47.0
2023-08-14,73.5,69.0,49.0,45.0
2023-08-15,75.0,70.5,50.5,47.0
2023-08-16,77.5,73.0,53.0,49.5
2023-08-17,77.5,73.5,53.5,49.5
2023-08-18,90.5,87.0,65.5,60.5
2023-08-21,91.5,88.0,67.0,62.0
2023-08-22,91.5,87.5,65.5,60.5
2023-08-23,89.0,85.0,63.0,58.0
2023-08-24,88.5,84.5,62.0,57.5
2023-08-25,69.0,64.5,45.5,41.5
2023-08-28,68.0,63.5,44.0,40.5
2023-08-29,67.0,63.0,44.0,40.5
2023-08-30,68.0,64.0,44.5,41.0
2023-08-31,67.0,63.5,44.0,40.5
2023-09-01,70.0,66.5,46.5,42.5
2023-09-04,72.0,67.0,47.5,43.5
2023-09-05,74.5,69.5,49.0,45.0
2023-09-06,78.0,73.0,51.5,47.5
2023-09-08,82.0,77.5,54.0,50.0
2023-09-11,80.0,74.5,52.5,49.0
2023-09-12,73.5,68.5,49.5,46.5
2023-09-13,73.0,68.0,50.0,47.0
2023-09-14,74.5,68.5,50.5,48.0
2023-09-15,103.0,98.0,71.5,67.0
2023-09-18,99.0,94.5,68.0,63.5
2023-09-19,100.0,95.5,68.0,63.5
2023-09-20,98.5,94.0,66.5,62.0
2023-09-21,94.5,91.0,64.5,60.0
2023-09-22,89.5,86.5,62.5,57.5
2023-09-25,90.0,86.5,62.5,57.5
2023-09-26,88.5,85.0,62.0,57.0
2023-09-27,88.5,85.0,62.0,57.0
2023-09-28,86.5,83.0,61.0,56.5
2023-09-29,71.0,68.0,49.5,44.5
2023-10-02,72.0,69.5,51.0,45.5
2023-10-03,72.5,70.0,51.5,46.0
2023-10-04,74.0,71.5,53.0,46.5
2023-10-05,72.5,70.5,53.5,46.0
2023-10-06,74.0,71.0,54.0,46.5
2023-10-09,73.5,70.5,53.0,46.0
2023-10-10,74.0,71.0,53.0,46.0
2023-10-11,77.0,73.5,54.5,48.0
2023-10-13,80.0,77.0,56.5,50.0
2023-10-16,70.0,68.0,49.5,44.0
2023-10-17,67.0,65.0,47.5,42.0
2023-10-18,67.5,65.5,48.0,42.5
2023-10-19,65.5,64.0,47.5,41.5
2023-10-20,92.5,89.5,67.5,60.0
2023-10-23,90.0,87.0,65.5,58.0
2023-10-24,92.0,88.0,66.5,59.0
2023-10-25,93.0,89.0,67.5,60.0
2023-10-26,95.0,90.5,67.5,60.5
2023-10-27,88.0,84.5,63.0,55.5
2023-10-30,88.5,85.0,63.5,56.0
2023-10-31,88.5,85.5,63.0,55.5
2023-11-01,87.5,84.5,62.0,54.5
2023-11-03,86.5,84.0,62.5,55.5
2023-11-06,68.0,66.0,47.5,43.5
2023-11-07,70.0,68.0,48.5,44.5
2023-11-08,71.0,69.0,49.5,45.5
2023-11-09,70.5,68.5,48.5,44.5
2023-11-10,75.5,72.5,52.5,48.5
2023-11-13,78.5,75.5,55.0,50.5
2023-11-14,75.5,72.5,53.0,48.5
2023-11-16,75.5,73.5,54.0,49.5
2023-11-17,92.5,90.0,66.5,60.0
2023-11-20,87.5,86.5,65.0,57.0
2023-11-21,85.0,84.0,63.5,56.0
2023-11-22,86.5,85.5,65.5,57.0
2023-11-23,86.0,84.5,64.5,56.0
2023-11-24,69.0,68.0,49.5,42.5
2023-11-27,67.0,66.0,49.5,43.5
2023-11-28,67.0,66.0,50.5,42.5
2023-11-29,68.0,67.5,52.0,43.5
2023-11-30,67.5,67.0,51.5,43.0
2023-12-01,68.0,67.5,52.5,44.0
2023-12-04,70.5,70.0,54.0,45.5
2023-12-05,72.5,72.0,56.0,48.0
2023-12-06,72.0,71.5,55.5,48.0
2023-12-07,74.5,73.0,57.0,49.5
2023-12-08,96.0,94.5,73.0,64.5
2023-12-11,96.0,95.0,74.5,64.5
2023-12-12,96.5,95.5,75.0,65.0
2023-12-13,97.0,95.0,75.0,65.0
2023-12-14,96.5,95.0,75.5,65.5
2023-12-15,76.0,74.5,62.0,54.0
2023-12-18,72.5,71.0,58.0,50.0
2023-12-19,72.0,70.5,57.5,49.0
2023-12-20,72.5,71.5,58.5,50.0
2023-12-21,72.0,71.0,57.5,49.5
2023-12-22,90.5,89.5,72.0,60.0
2023-12-26,91.0,90.0,72.5,61.5
2023-12-27,90.5,89.5,72.0,61.5
2023-12-28,91.5,90.5,73.0,62.5
2023-12-29,89.5,88.5,71.5,61.5
2024-01-02,65.5,53.0,47.5,46.0
2024-01-03,63.0,51.5,46.0,44.5
2024-01-04,62.0,51.0,45.0,43.5
2024-01-05,67.5,55.0,47.5,46.5
2024-01-08,66.5,55.0,47.0,46.0
2024-01-09,66.0,54.5,46.5,45.5
2024-01-10,66.0,54.5,46.5,45.5
2024-01-11,67.5,55.5,48.0,47.0
2024-01-12,72.0,58.0,49.5,48.5
2024-01-15,67.5,54.5,46.0,44.5
2024-01-16,69.5,55.5,47.0,45.0
2024-01-17,70.0,56.0,47.5,45.5
2024-01-18,70.5,57.5,48.5,46.5
2024-01-19,85.5,68.5,59.0,57.0
2024-01-22,84.0,66.5,57.5,56.0
2024-01-23,84.5,67.5,57.5,56.5
2024-01-24,86.5,68.5,58.5,57.5
2024-01-25,84.5,67.0,57.5,56.5
2024-01-26,85.0,67.5,57.5,56.5
2024-01-29,86.5,69.0,59.0,58.0
2024-01-30,86.0,68.5,58.5,57.0
2024-01-31,84.0,67.0,57.5,56.0
2024-02-01,85.0,68.0,57.5,56.0
2024-02-02,70.5,56.0,47.0,45.5
2024-02-05,70.5,55.0,46.0,44.5
2024-02-06,70.0,54.5,45.5,44.5
2024-02-07,70.5,55.0,46.0,45.0
2024-02-08,71.5,55.0,46.0,45.0
2024-02-09,77.0,62.0,53.5,52.5
2024-02-14,74.0,59.5,52.0,51.5
2024-02-15,73.5,59.0,52.0,51.5
2024-02-16,91.0,73.5,63.5,63.0
2024-02-19,91.5,75.0,65.0,64.0
2024-02-20,87.5,70.0,60.5,59.5
2024-02-21,88.0,70.5,60.0,59.0
2024-02-22,87.5,70.5,60.0,59.0
2024-02-23,75.0,60.5,50.5,49.5
2024-02-26,70.5,56.5,47.5,47.0
2024-02-27,73.5,60.0,51.0,50.5
2024-02-28,73.5,60.0,51.0,50.5
2024-02-29,72.0,58.0,49.0,48.5
2024-03-01,73.0,61.5,53.0,51.5
2024-03-04,73.0,63.0,53.5,51.5
2024-03-05,72.5,62.5,52.0,50.0
2024-03-06,72.5,62.5,52.0,50.0
2024-03-07,73.0,64.0,52.5,50.5
2024-03-08,72.5,64.5,51.5,50.0
2024-03-11,69.0,61.5,49.0,48.0
2024-03-12,68.5,61.5,48.5,47.5
2024-03-13,70.5,63.5,49.5,48.0
2024-03-14,73.0,66.0,51.0,49.5
2024-03-15,92.5,85.5,68.5,65.5
2024-03-18,94.0,86.5,68.0,65.0
2024-03-19,94.5,87.0,68.5,65.5
2024-03-20,93.0,85.5,67.5,65.0
2024-03-21,91.0,83.5,66.0,63.5
2024-03-22,87.0,79.0,63.0,60.5
2024-03-25,82.5,75.5,61.0,58.5
2024-03-26,81.5,74.5,60.0,57.5
2024-03-27,83.0,76.0,61.5,59.0
2024-03-28,87.0,79.0,62.0,59.5
2024-04-01,75.5,69.5,53.5,51.5
2024-04-02,75.0,69.0,53.0,51.5
2024-04-03,76.0,70.0,54.0,52.5
2024-04-04,74.0,68.0,52.5,51.0
2024-04-05,71.0,66.0,52.5,51.0
2024-04-08,70.0,65.0,50.5,49.0
2024-04-09,74.0,69.0,54.0,52.0
2024-04-10,74.0,69.0,54.0,52.0
2024-04-11,75.5,71.0,54.5,52.5
2024-04-12,79.5,75.0,55.0,53.0
2024-04-15,77.0,73.0,55.0,53.0
2024-04-16,77.5,73.5,55.0,53.5
2024-04-17,81.0,76.0,57.5,55.0
2024-04-18,78.0,73.5,56.5,54.0
2024-04-19,95.5,89.5,71.0,68.5
2024-04-22,96.5,90.5,71.5,68.5
2024-04-23,94.5,88.5,70.0,67.0
2024-04-24,93.0,87.5,69.0,67.0
2024-04-25,92.0,86.5,68.5,66.5
2024-04-26,73.5,69.5,52.5,50.5
2024-04-29,71.0,66.5,50.5,49.0
2024-04-30,72.5,68.0,52.0,50.5
2024-05-02,77.5,72.0,56.0,53.5
2024-05-03,96.0,90.0,70.0,67.5
2024-05-06,95.5,90.0,71.0,68.0
2024-05-07,95.0,89.5,70.5,67.5
2024-05-08,93.0,87.5,68.5,65.5
2024-05-09,89.0,84.0,65.5,63.5
2024-05-10,72.0,68.0,53.0,51.0
2024-05-13,69.5,65.5,52.0,50.5
2024-05-14,70.0,66.0,53.0,51.0
2024-05-15,71.0,67.0,53.5,51.5
2024-05-16,74.0,70.0,55.0,53.0
2024-05-17,81.0,78.0,60.5,58.0
2024-05-20,76.0,73.5,56.0,53.5
2024-05-21,76.5,74.0,55.5,53.0
2024-05-22,77.0,74.5,56.5,54.0
2024-05-23,75.0,72.5,55.5,53.0
2024-05-24,83.5,80.5,63.0,61.5
2024-05-27,83.5,81.0,64.0,62.5
2024-05-28,82.0,79.5,62.5,61.5
2024-05-29,83.0,80.5,63.5,61.5
2024-05-31,86.5,83.0,65.5,63.5
2024-06-03,69.5,67.5,53.0,51.0
2024-06-04,67.0,65.0,51.0,48.5
2024-06-05,67.5,65.5,51.5,49.0
2024-06-06,65.5,63.5,49.5,47.5
2024-06-07,64.0,62.5,50.0,48.0
2024-06-10,67.0,65.0,51.0,48.5
2024-06-11,70.0,67.0,52.0,49.5
2024-06-12,70.0,67.0,52.5,50.0
2024-06-13,70.5,67.5,52.5,49.5
2024-06-14,93.0,89.5,69.5,64.0
2024-06-17,87.0,84.0,65.0,60.0
2024-06-18,86.0,83.0,64.5,59.5
2024-06-19,87.5,84.5,64.5,59.5
2024-06-20,87.5,82.5,63.5,58.5
2024-06-21,81.5,75.5,59.0,55.5
2024-06-24,81.5,75.5,60.0,56.5
2024-06-25,82.5,76.5,61.5,58.0
2024-06-26,83.5,76.5,61.0,57.5
2024-06-27,80.5,74.5,58.5,55.5
2024-06-28,76.0,71.0,56.0,52.5
2024-07-01,73.0,68.5,53.5,50.5
2024-07-02,73.0,68.5,53.5,50.5
2024-07-03,72.5,68.5,54.5,51.0
2024-07-04,73.0,68.5,55.0,51.5
2024-07-05,71.5,66.5,51.5,48.5
2024-07-08,69.5,64.5,49.5,46.0
2024-07-09,69.5,64.5,49.5,46.0
2024-07-10,70.5,65.5,49.5,46.5
2024-07-11,69.0,65.0,49.0,46.0
2024-07-12,69.5,66.0,49.0,46.0
2024-07-15,63.5,60.0,44.0,42.5
2024-07-16,65.0,61.0,45.0,43.5
2024-07-17,64.5,60.5,45.0,43.5
2024-07-18,70.5,66.5,49.5,48.0
2024-07-19,89.5,84.0,63.5,61.0
2024-07-22,94.5,90.0,69.0,67.0
2024-07-23,94.5,89.5,68.5,66.5
2024-07-24,95.0,90.0,69.0,67.0
2024-07-25,92.5,87.5,67.0,64.5
2024-07-26,86.0,82.5,62.0,59.0
2024-07-29,82.0,79.0,59.5,55.5
2024-07-30,81.0,78.5,59.0,55.0
2024-07-31,80.0,77.5,58.5,54.5
2024-08-01,78.5,76.0,57.5,54.0
2024-08-02,70.0,67.5,51.5,48.5
2024-08-05,66.5,64.5,48.5,46.5
2024-08-06,68.5,66.5,50.5,48.5
2024-08-07,68.0,66.0,50.0,48.0
2024-08-08,71.0,69.5,52.5,50.5
2024-08-09,77.0,75.0,56.0,53.5
2024-08-12,81.5,80.0,58.0,55.5
2024-08-13,80.5,79.0,57.0,54.5
2024-08-14,81.5,80.0,58.0,55.5
2024-08-15,82.0,79.0,56.0,53.5
2024-08-16,82.5,80.0,58.5,55.0
2024-08-19,77.5,75.0,56.5,53.5
2024-08-20,78.5,76.0,57.5,54.0
2024-08-21,81.5,79.0,59.5,56.0
2024-08-22,81.0,79.5,59.0,55.5
2024-08-23,93.0,92.0,68.5,65.5
2024-08-26,89.5,88.5,66.0,63.5
2024-08-27,89.5,88.5,66.0,63.5
2024-08-28,89.5,88.5,66.0,63.5
2024-08-29,88.5,87.5,66.0,63.5
2024-08-30,72.0,71.0,53.0,50.5
2024-09-02,72.0,71.0,53.0,49.5
2024-09-03,72.5,71.5,53.5,50.0
2024-09-04,74.0,73.0,54.5,51.5
2024-09-05,74.5,73.5,54.5,51.5
2024-09-06,78.5,77.5,57.5,54.5
2024-09-09,81.0,80.5,60.0,56.5
2024-09-10,82.5,82.0,61.5,58.0
2024-09-11,81.0,80.5,60.0,56.5
2024-09-12,85.0,84.5,64.0,61.0
2024-09-13,99.0,98.5,75.5,69.5
2024-09-16,96.5,95.5,72.0,66.5
2024-09-17,95.5,94.5,70.5,65.0
2024-09-18,98.0,97.0,72.5,67.5
2024-09-19,92.0,91.0,68.0,63.0
2024-09-20,84.5,83.5,61.5,57.5
2024-09-23,82.0,81.5,60.5,57.0
2024-09-24,80.5,80.0,59.5,56.0
2024-09-25,79.5,79.0,59.5,56.0
2024-09-26,81.5,81.0,61.0,57.5
2024-09-27,75.0,74.5,56.0,53.0
2024-09-30,75.5,75.0,55.5,52.0
2024-10-01,75.5,75.0,55.5,52.0
2024-10-02,76.5,76.0,56.0,52.5
2024-10-03,74.0,73.5,54.5,51.0
2024-10-04,71.5,71.0,52.0,48.5
2024-10-07,70.0,69.5,50.5,47.0
2024-10-08,72.5,72.0,53.0,49.5
2024-10-09,73.0,72.5,53.5,50.0
2024-10-10,71.0,70.5,51.5,48.5
2024-10-11,74.0,73.5,54.5,52.0
2024-10-14,67.5,65.0,47.0,45.0
2024-10-15,69.5,67.0,46.5,44.5
2024-10-16,71.0,68.5,48.0,46.0
2024-10-17,74.0,72.0,50.5,47.5
2024-10-18,85.0,83.0,59.0,55.0
2024-10-21,88.5,86.0,61.5,58.0
2024-10-22,88.0,85.5,61.5,58.0
2024-10-23,85.5,83.0,59.5,56.0
2024-10-24,85.5,82.0,59.0,55.5
2024-10-25,72.0,69.0,48.5,45.5
2024-10-28,66.0,63.5,44.0,41.0
2024-10-29,64.5,62.0,43.0,40.0
2024-10-30,67.0,64.5,45.5,42.5
2024-10-31,67.0,65.5,47.5,44.0
2024-11-01,88.0,85.5,64.5,59.5
2024-11-04,89.0,86.5,66.0,60.5
2024-11-05,90.0,87.5,67.0,61.5
2024-11-06,87.5,85.0,64.5,59.0
2024-11-07,85.0,82.5,62.0,57.0
2024-11-08,70.5,68.5,50.5,45.5
2024-11-11,71.5,69.5,50.5,45.0
2024-11-12,73.5,71.5,52.5,47.0
2024-11-13,74.5,72.5,53.5,48.0
2024-11-14,76.5,75.0,56.0,50.5
2024-11-18,64.0,63.0,48.5,44.0
2024-11-19,64.5,63.0,49.0,45.0
2024-11-21,64.0,62.0,49.0,44.0
2024-11-22,94.5,91.5,69.5,64.0
2024-11-25,96.0,92.0,70.0,64.5
2024-11-26,96.5,92.5,71.5,65.0
2024-11-27,94.0,91.5,69.5,63.5
2024-11-28,93.0,90.5,68.0,62.5
2024-11-29,75.5,73.5,57.0,51.0
2024-12-02,75.0,73.5,56.5,49.0
2024-12-03,75.0,74.0,56.0,48.5
2024-12-04,75.0,73.5,56.0,49.0
2024-12-05,77.5,76.0,59.5,51.5
2024-12-06,95.0,94.0,72.0,62.5
2024-12-09,94.0,93.0,72.0,64.0
2024-12-10,93.5,92.5,71.5,63.5
2024-12-11,93.5,92.5,71.5,63.5
2024-12-12,90.0,89.0,68.5,61.5
2024-12-13,72.5,71.5,57.0,51.0
2024-12-16,71.5,70.5,56.0,50.0
2024-12-17,76.0,75.0,60.5,53.5
2024-12-18,79.0,78.0,63.0,54.0
2024-12-19,79.0,77.5,62.5,53.0
2024-12-20,92.5,91.0,73.5,63.0
2024-12-23,92.0,90.5,74.0,62.5
2024-12-24,88.5,87.0,71.0,60.0
2024-12-26,86.5,85.5,70.0,60.0
2024-12-27,90.0,88.5,71.5,62.0
2024-12-30,72.5,71.0,57.0,48.0
2024-12-31,70.0,68.5,55.0,46.5
2025-01-02,68.0,54.5,46.0,44.5
2025-01-03,71.0,57.0,48.5,47.0
2025-01-06,62.0,52.5,45.0,43.5
2025-01-07,63.0,54.0,46.5,44.5
2025-01-08,64.0,55.0,47.5,45.5
2025-01-09,64.0,55.0,47.0,45.0
2025-01-10,67.0,60.0,50.0,48.0
2025-01-13,67.5,59.5,49.0,47.0
2025-01-14,65.5,57.5,47.0,45.0
2025-01-15,65.0,57.0,46.5,44.5
2025-01-16,64.5,56.5,46.5,45.0
2025-01-17,64.5,56.5,47.5,46.0
2025-01-20,54.0,47.0,40.0,38.5
2025-01-21,62.0,55.5,45.5,44.5
2025-01-22,67.5,58.5,48.5,47.5
2025-01-23,70.0,58.5,47.5,46.5
2025-01-24,96.0,82.5,67.5,66.0
2025-01-27,95.0,80.5,67.0,65.5
2025-01-28,92.5,77.5,64.5,63.5
2025-01-29,91.5,77.0,64.0,63.0
2025-01-30,90.5,77.0,65.0,64.0
2025-01-31,73.5,61.0,51.0,50.5
2025-02-03,73.0,60.0,50.0,49.5
2025-02-04,72.0,59.5,49.5,49.0
2025-02-05,72.5,60.5,49.5,49.0
2025-02-06,74.5,62.5,51.5,51.0
2025-02-07,78.0,67.5,56.0,55.0
2025-02-10,80.5,69.0,57.5,56.5
2025-02-11,81.5,70.0,58.5,57.5
2025-02-12,83.5,71.5,60.0,59.0
2025-02-13,82.0,70.0,58.5,57.5
2025-02-14,78.0,66.5,56.5,56.0
2025-02-17,78.0,65.5,56.0,55.5
2025-02-18,76.0,64.0,54.5,54.0
2025-02-19,76.0,64.0,55.0,54.5
2025-02-20,74.0,62.5,53.0,52.5
2025-02-21,92.5,79.5,65.0,65.0
2025-02-24,89.5,77.0,63.0,62.0
2025-02-25,92.5,80.0,65.0,64.0
2025-02-26,91.0,79.0,64.0,63.0
2025-02-27,90.5,78.0,64.0,63.0
2025-02-28,76.5,63.0,51.0,50.0
2025-03-05,75.0,62.0,50.5,50.0
2025-03-06,73.0,60.5,49.5,49.0
2025-03-07,76.5,62.0,49.5,49.0
2025-03-10,77.0,64.5,50.0,49.5
2025-03-11,73.5,63.5,49.5,49.0
2025-03-12,74.0,64.0,49.5,49.0
2025-03-13,75.0,65.0,48.5,48.0
2025-03-14,95.0,84.5,65.0,64.5
2025-03-17,94.5,84.5,64.5,64.0
2025-03-18,94.5,83.5,64.0,63.5
2025-03-19,92.0,81.5,62.5,62.0
2025-03-20,90.5,80.0,62.5,62.0
2025-03-21,88.5,79.5,60.0,59.5
2025-03-24,86.0,78.0,59.5,59.0
2025-03-25,85.5,78.0,59.5,59.0
2025-03-26,86.5,79.0,60.5,60.0
2025-03-27,83.0,76.0,57.5,57.5
2025-03-28,72.5,65.5,49.0,49.0
